customer_id,age,location,gender,credit_score,membership_length,balance,payment_method,num_products,has_broadband,has_tv,broadband_bundle,tv_bundle,num_support_calls,churn
57210,34.0,Munster,Female,520,46,0.0,DirectDebit,2,True,True,500Mbps,Premium,1,0
12442,38.0,Leinster,Female,743,113,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
67594,47.0,Connacht,Male,630,1,0.0,DirectDebit,1,True,False,2GB,,2,0
71588,37.0,Ulster,Male,681,24,883.17,DirectDebit,2,True,True,500Mbps,Basic,2,0
35430,37.0,Connacht,female,671,24,0.0,CreditCard,2,True,True,2GB,Premium,0,0
98855,39.0,Connacht,Female,766,1,589.84,DirectDebit,1,True,False,1GB,,5,0
76309,37.0,Leinster,Male,748,78,0.0,DirectDebit,2,True,True,500Mbps,Basic,4,0
23214,40.0,Leinster,Female,540,25,529.76,DirectDebit,1,True,False,2GB,,0,0
61206,36.0,Leinster,M,524,12,657.97,DirectDebit,1,False,True,,Premium,2,0
32915,24.0,Leinster,male,550,75,685.97,CreditCard,2,True,True,2GB,Premium,0,0
24925,30.0,Leinster,Male,741,26,0.0,CreditCard,2,True,True,2GB,Premium,4,0
75171,37.0,Leinster,Male,732,98,0.0,DirectDebit,1,True,False,500Mbps,,0,0
75256,36.0,Ulster,Female,434,104,0.0,CreditCard,2,True,True,500Mbps,Basic,0,0
42740,39.0,Leinster,Female,528,104,0.0,DirectDebit,1,True,False,1GB,,0,0
36925,36.0,Munster,Female,510,59,422.83,DirectDebit,2,True,True,2GB,Premium,0,0
24732,57.0,Ulster,Female,661,13,0.0,DirectDebit,1,True,False,1GB,,0,0
95617,38.0,Connacht,Male,650,56,579.0,DirectDebit,1,False,True,,Premium,3,0
83878,40.0,Leinster,Male,722,48,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
24222,33.0,Connacht,Female,663,105,0.0,DirectDebit,2,True,True,1GB,Basic,1,0
25820,28.0,Connacht,Female,662,39,519.69,CreditCard,2,True,True,2GB,Premium,1,0
38109,38.0,Munster,Male,650,86,741.18,DirectDebit,1,False,True,,Basic,0,0
49322,29.0,Connacht,female,722,90,0.0,DirectDebit,2,True,True,2GB,Premium,2,0
48340,25.0,Connacht,Female,666,115,603.33,DirectDebit,1,True,False,2GB,,5,0
54348,26.0,Ulster,Female,604,1,680.4,DirectDebit,1,True,False,2GB,,3,0
31338,48.0,Ulster,Female,676,38,524.25,DirectDebit,2,True,True,2GB,Basic,0,0
11334,33.0,Ulster,Female,564,13,0.0,DirectDebit,2,True,True,500Mbps,Premium,1,0
97882,77.0,Leinster,female,771,117,287.49,DirectDebit,1,True,False,2GB,,0,0
90279,28.0,Connacht,Female,546,1,783.71,DD,2,True,True,500Mbps,Premium,0,0
27198,31.0,Munster,Male,711,1,507.07,DirectDebit,2,True,True,500Mbps,Basic,0,0
77906,49.0,Connacht,Female,705,122,595.53,DirectDebit,1,True,False,2GB,,1,0
76222,30.0,Connacht,male,881,1,563.9,DirectDebit,1,False,True,,Basic,0,0
5000,34.0,Munster,Female,676,89,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
976,34.0,Munster,Male,756,45,655.64,DirectDebit,2,True,True,500Mbps,Basic,0,0
94299,32.0,Leinster,Male,532,73,0.0,DirectDebit,1,True,False,2GB,,5,0
96077,29.0,Leinster,Female,624,81,0.0,CreditCard,1,True,False,2GB,,4,0
50083,50.0,Munster,Male,764,100,433.51,CreditCard,1,True,False,1GB,,0,0
75439,31.0,Connacht,Male,750,79,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
52894,32.0,Munster,Male,516,25,580.07,DirectDebit,1,True,False,2GB,,2,0
77041,80.0,Munster,Male,509,102,429.03,DirectDebit,1,True,False,2GB,,0,0
72887,40.0,Leinster,Female,536,91,0.0,CreditCard,2,True,True,2GB,Premium,5,0
41573,40.0,Connacht,Male,654,73,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
99792,29.0,Munster,female,600,84,614.14,CreditCard,1,True,False,1GB,,0,0
7105,61.0,Leinster,Male,774,84,739.21,CreditCard,1,False,True,,Basic,0,0
31556,29.0,Ulster,Male,602,1,613.83,CreditCard,1,True,False,2GB,,0,0
88751,,Leinster,male,588,85,0.0,DirectDebit,2,True,True,2GB,Premium,7,0
53685,44.0,Connacht,Male,679,68,384.73,DirectDebit,1,False,True,,Basic,0,0
57633,40.0,Leinster,Female,827,70,752.39,DirectDebit,1,True,False,2GB,,0,0
77215,33.0,Connacht,female,649,67,66.65,DirectDebit,1,True,False,1GB,,0,0
53984,67.0,Leinster,Female,860,51,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
21442,41.0,Connacht,Female,529,48,635.64,DirectDebit,1,True,False,1GB,,0,0
58043,29.0,Leinster,F,721,26,510.32,,2,True,True,2GB,Premium,1,0
38473,29.0,Leinster,Male,419,51,586.45,DirectDebit,1,False,True,,Basic,1,0
51547,26.0,Munster,Male,514,12,587.01,DirectDebit,1,True,False,2GB,,0,0
56652,20.0,Leinster,Male,763,1,576.14,DirectDebit,2,True,True,500Mbps,Premium,0,0
78611,44.0,Leinster,Male,743,111,612.39,DirectDebit,1,True,False,1GB,,1,0
53355,40.0,Connacht,M,646,25,0.0,CreditCard,3,True,True,1GB,Basic,1,0
67324,40.0,Leinster,Male,642,108,0.0,DirectDebit,1,True,False,1GB,,5,0
89188,24.0,Connacht,Female,625,63,826.98,CreditCard,2,True,True,1GB,Premium,4,0
7752,33.0,Munster,Female,399,91,489.25,,2,True,True,1GB,Basic,0,0
50590,24.0,Ulster,Male,479,86,630.32,DirectDebit,1,True,False,1GB,,0,0
39943,55.0,Ulster,Female,602,99,622.62,DirectDebit,1,False,True,,Basic,0,0
13416,33.0,Munster,Male,795,47,563.84,DirectDebit,1,False,True,,Premium,0,0
55320,39.0,Leinster,Male,830,45,728.04,,2,True,True,2GB,Premium,0,0
24685,41.0,Leinster,M,710,56,640.78,DirectDebit,2,True,True,1GB,Basic,0,0
25169,38.0,Munster,male,356,64,569.92,DirectDebit,2,True,True,1GB,Basic,6,0
42621,26.0,Munster,Male,750,104,552.64,DirectDebit,2,True,True,2GB,Basic,0,0
35534,30.0,Leinster,Male,643,104,517.32,DirectDebit,1,True,False,2GB,,1,0
50352,29.0,Connacht,Female,754,102,0.0,DD,2,True,True,500Mbps,Premium,0,0
82801,71.0,Leinster,Female,600,56,759.34,CreditCard,1,False,True,,Basic,1,0
56176,41.0,Leinster,Male,493,68,552.93,DirectDebit,1,True,False,2GB,,0,0
71207,42.0,Leinster,Male,691,101,0.0,CreditCard,2,True,True,2GB,Basic,5,0
97885,31.0,Munster,F,566,108,382.76,DirectDebit,2,True,True,1GB,Premium,0,0
45924,32.0,Connacht,Male,732,79,0.0,CreditCard,2,True,True,500Mbps,Basic,2,0
11354,35.0,Connacht,Female,497,24,530.65,DirectDebit,1,True,False,2GB,,0,0
4849,56.0,Munster,Female,626,103,468.75,DirectDebit,2,True,True,2GB,Basic,0,0
32372,32.0,Ulster,male,577,78,675.83,DirectDebit,1,True,False,1GB,,0,0
3920,47.0,Munster,Female,874,51,453.06,DirectDebit,2,True,True,2GB,Premium,0,0
44325,32.0,Connacht,Female,501,12,0.0,DirectDebit,1,False,True,,Basic,2,0
12199,27.0,Leinster,Female,581,56,474.42,,1,True,False,500Mbps,,0,0
9808,22.0,Ulster,Male,525,39,552.0,DirectDebit,1,True,False,2GB,,3,0
18968,63.0,Connacht,Male,557,1,0.0,CreditCard,2,True,True,1GB,Premium,0,0
55888,32.0,Connacht,Female,737,47,470.52,DirectDebit,2,True,True,500Mbps,Basic,0,0
49000,33.0,Munster,female,515,50,651.17,DirectDebit,1,True,False,2GB,,0,0
12208,33.0,Leinster,Male,728,57,315.62,DirectDebit,1,False,True,,Basic,0,0
1552,46.0,Connacht,M,620,64,512.4,DirectDebit,1,True,False,500Mbps,,6,0
51607,38.0,Leinster,male,825,64,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
40126,32.0,Munster,male,598,26,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
97371,27.0,Connacht,Male,716,82,743.72,CreditCard,1,False,True,,Premium,1,0
9927,38.0,Leinster,Male,829,13,0.0,DirectDebit,2,True,True,500Mbps,Premium,0,0
46445,36.0,Munster,Male,468,114,435.59,CreditCard,2,True,True,500Mbps,Basic,5,0
68946,53.0,Munster,female,550,67,0.0,DirectDebit,2,True,True,500Mbps,Premium,1,0
36922,52.0,Munster,Female,513,39,581.73,DirectDebit,1,True,False,1GB,,6,0
20256,35.0,Ulster,Male,492,13,281.45,CreditCard,1,False,True,,Premium,0,0
36961,31.0,Munster,Male,386,92,362.96,DirectDebit,1,True,False,1GB,,0,0
40665,34.0,Leinster,Male,529,1,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
65609,33.0,Ulster,male,447,81,725.46,DirectDebit,1,True,False,1GB,,1,0
54378,34.0,Munster,Male,563,81,583.57,CreditCard,1,False,True,,Basic,1,0
5723,40.0,Munster,Female,562,13,554.91,CreditCard,1,True,False,500Mbps,,5,0
12683,38.0,Leinster,Male,606,56,0.0,DirectDebit,2,True,True,500Mbps,Premium,2,0
82448,37.0,Leinster,Male,665,81,0.0,CreditCard,1,True,False,2GB,,0,0
95553,31.0,Leinster,Female,748,12,703.52,CreditCard,1,True,False,500Mbps,,3,0
85012,33.0,Munster,Male,721,104,590.49,CreditCard,1,True,False,2GB,,4,0
6611,32.0,Ulster,Male,436,13,406.04,CreditCard,1,True,False,500Mbps,,2,0
46796,36.0,Leinster,Female,619,51,509.75,DirectDebit,1,True,False,500Mbps,,0,0
95656,28.0,Munster,female,597,1,379.79,DirectDebit,2,True,True,2GB,Premium,4,0
12806,30.0,Munster,Male,467,74,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
1913,36.0,Munster,Female,641,71,482.11,DirectDebit,2,True,True,500Mbps,Premium,0,0
71614,31.0,Connacht,female,658,39,594.44,DirectDebit,1,True,False,2GB,,0,0
69473,28.0,Connacht,Male,783,37,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
586,64.0,Leinster,Male,658,1,0.0,CreditCard,2,True,True,2GB,Premium,6,0
96518,38.0,Leinster,Male,752,105,557.22,DirectDebit,1,True,False,1GB,,0,0
65894,29.0,Ulster,Male,750,12,0.0,DirectDebit,2,True,True,1GB,Premium,1,0
12699,32.0,Munster,Male,514,89,183.44,DirectDebit,1,False,True,,Premium,0,0
48047,32.0,Connacht,Female,454,25,649.07,DirectDebit,1,True,False,1GB,,5,0
19280,25.0,Connacht,Female,615,23,0.0,DirectDebit,1,True,False,2GB,,0,0
34962,23.0,Ulster,Male,685,13,513.27,CreditCard,1,True,False,2GB,,2,0
88568,31.0,Munster,Female,548,23,582.09,DirectDebit,2,True,True,2GB,Premium,0,0
59681,43.0,Munster,Male,738,34,608.33,DirectDebit,2,True,True,2GB,Basic,2,0
63087,36.0,Munster,Male,732,13,624.69,,2,True,True,1GB,Premium,0,0
25728,60.0,Leinster,Male,669,1,0.0,CreditCard,2,True,True,2GB,Basic,2,0
31723,32.0,Munster,Female,742,12,438.22,DirectDebit,1,True,False,1GB,,0,0
254,58.0,Leinster,Female,625,35,440.43,CreditCard,1,True,False,1GB,,0,0
92843,31.0,Munster,Female,737,12,471.84,DirectDebit,1,True,False,1GB,,3,0
49820,32.0,Connacht,female,523,1,0.0,DirectDebit,2,True,True,1GB,Premium,1,0
87132,38.0,Ulster,Male,819,68,442.3,DirectDebit,1,False,True,,Premium,0,0
22148,31.0,Leinster,Male,403,50,272.85,CC,2,True,True,1GB,Basic,1,0
31481,34.0,Leinster,Female,810,78,387.13,DirectDebit,1,True,False,1GB,,1,0
94779,33.0,Ulster,Male,508,13,633.54,CreditCard,1,False,True,,Basic,0,0
71061,36.0,Leinster,Male,655,23,0.0,DirectDebit,1,True,False,1GB,,0,0
33325,51.0,Leinster,Male,531,1,659.78,DirectDebit,1,True,False,500Mbps,,7,0
43141,34.0,Leinster,Female,674,102,0.0,DirectDebit,1,True,False,1GB,,0,0
48042,43.0,Munster,Female,651,114,515.46,CreditCard,1,True,False,2GB,,0,0
50157,39.0,Leinster,female,671,26,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
68580,35.0,Connacht,Female,488,69,465.92,DirectDebit,1,False,True,,Basic,0,0
84784,30.0,Ulster,male,671,13,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
79846,27.0,Munster,Female,593,37,476.0,CreditCard,1,True,False,500Mbps,,2,0
69824,39.0,Munster,Female,681,37,691.5,DirectDebit,2,True,True,1GB,Basic,0,0
17191,38.0,Connacht,Female,580,1,0.0,DirectDebit,2,True,True,1GB,Premium,1,0
99169,52.0,Connacht,Male,502,91,529.97,DirectDebit,1,True,False,1GB,,0,0
60671,27.0,Connacht,Male,509,25,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
52912,32.0,Leinster,Male,540,117,0.0,DirectDebit,2,True,True,2GB,Basic,2,0
35335,39.0,Munster,Male,637,104,173.75,DirectDebit,1,True,False,1GB,,0,0
57402,,Connacht,Female,855,94,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
1921,36.0,Leinster,Female,840,1,678.48,DirectDebit,1,True,False,2GB,,5,0
33553,35.0,Leinster,Male,613,114,525.2,DirectDebit,2,True,True,500Mbps,Basic,0,0
31716,43.0,Leinster,Female,467,102,0.0,DirectDebit,1,False,True,,Premium,0,0
77424,47.0,Connacht,female,769,79,401.9,DirectDebit,1,True,False,500Mbps,,0,0
53894,35.0,Leinster,Male,573,92,704.21,DirectDebit,2,True,True,500Mbps,Premium,1,0
75606,33.0,Connacht,Male,559,49,629.44,DirectDebit,1,True,False,500Mbps,,1,0
25446,33.0,Ulster,Male,811,109,474.65,DD,1,True,False,2GB,,4,0
18439,36.0,Connacht,Male,623,62,477.31,DD,1,False,True,,Premium,5,0
64794,33.0,Munster,Male,686,51,437.15,DirectDebit,1,True,False,1GB,,2,0
85103,36.0,Connacht,Male,705,52,754.24,,2,True,True,500Mbps,Basic,5,0
74163,29.0,Leinster,Female,792,68,607.64,DirectDebit,1,True,False,2GB,,0,0
62603,34.0,Leinster,M,627,67,573.34,DirectDebit,2,True,True,2GB,Basic,4,0
8322,33.0,Leinster,Female,738,52,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
50382,30.0,Munster,Male,796,51,468.48,CreditCard,2,True,True,500Mbps,Basic,1,0
82903,38.0,Connacht,male,838,89,0.0,CreditCard,2,True,True,500Mbps,Premium,0,0
51064,40.0,Leinster,Female,687,112,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
63677,35.0,Connacht,Male,538,64,691.88,CreditCard,2,True,True,2GB,Basic,0,0
20957,35.0,Connacht,Male,626,63,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
88776,56.0,Connacht,Female,543,38,694.93,DirectDebit,1,True,False,2GB,,0,0
78650,18.0,Munster,Male,580,13,622.98,DirectDebit,1,True,False,2GB,,0,0
80838,29.0,Leinster,Male,702,25,0.0,DirectDebit,2,True,True,2GB,Basic,4,0
25110,32.0,Leinster,Female,570,94,0.0,CreditCard,2,True,True,1GB,Premium,0,0
83477,32.0,Ulster,Female,575,35,428.93,DirectDebit,1,True,False,2GB,,4,0
81238,34.0,Ulster,Male,655,13,662.24,DirectDebit,1,True,False,2GB,,3,0
44688,37.0,Leinster,Male,786,34,356.65,CreditCard,1,True,False,1GB,,2,0
48197,36.0,Leinster,Male,771,12,451.3,,1,True,False,2GB,,0,0
96999,45.0,Ulster,female,688,1,501.78,CreditCard,1,False,True,,Premium,2,0
63625,24.0,Leinster,Male,494,91,481.84,DirectDebit,1,True,False,1GB,,1,0
20540,30.0,Connacht,Male,772,25,0.0,CreditCard,2,True,True,500Mbps,Premium,0,0
24404,35.0,Connacht,Female,645,13,627.39,DirectDebit,1,True,False,2GB,,2,0
2755,24.0,Ulster,Female,643,13,0.0,CreditCard,2,True,True,1GB,Basic,6,0
74899,20.0,Ulster,Male,608,34,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
88457,27.0,Munster,Female,620,13,527.96,CreditCard,2,True,True,2GB,Basic,1,0
79252,34.0,Leinster,Male,709,1,0.0,DirectDebit,1,True,False,2GB,,0,0
83909,22.0,Leinster,M,530,93,0.0,CreditCard,1,True,False,2GB,,0,0
17978,25.0,Connacht,Female,581,45,576.99,CreditCard,1,True,False,500Mbps,,0,0
3224,44.0,Connacht,Female,583,1,723.04,DirectDebit,1,True,False,500Mbps,,0,0
22128,32.0,Ulster,Female,397,52,0.0,DirectDebit,1,True,False,500Mbps,,0,0
86603,50.0,Connacht,female,661,64,0.0,CC,2,True,True,2GB,Basic,1,0
10310,28.0,Munster,Male,540,89,519.02,DirectDebit,1,True,False,500Mbps,,0,0
86250,41.0,Leinster,female,606,48,687.78,DirectDebit,2,True,True,500Mbps,Premium,0,0
51278,85.0,Leinster,Female,765,98,0.0,DirectDebit,2,True,True,1GB,Basic,0,0
56803,48.0,Munster,Female,614,23,592.24,DirectDebit,2,True,True,1GB,Basic,2,0
82464,25.0,Connacht,Male,539,86,0.0,CreditCard,1,False,True,,Basic,0,0
73211,41.0,Connacht,Male,652,24,473.62,DD,1,True,False,2GB,,0,0
59558,46.0,Connacht,Male,585,70,751.11,CreditCard,1,False,True,,Basic,6,0
7995,34.0,Leinster,Female,668,59,457.62,CreditCard,1,True,False,2GB,,0,0
8728,41.0,Leinster,Female,659,108,0.0,CreditCard,1,True,False,2GB,,5,0
82535,33.0,Leinster,Male,728,60,561.26,DirectDebit,1,True,False,1GB,,0,0
76948,26.0,Leinster,Female,677,34,0.0,CC,2,True,True,500Mbps,Premium,6,0
2170,37.0,Leinster,Male,656,57,0.0,DirectDebit,2,True,True,500Mbps,Basic,0,0
32763,30.0,Munster,Male,455,129,647.5,CreditCard,2,True,True,2GB,Basic,5,0
49091,,Leinster,F,546,48,0.0,CreditCard,2,True,True,500Mbps,Basic,1,0
31304,50.0,Connacht,Male,562,104,0.0,DirectDebit,1,True,False,2GB,,0,0
11523,27.0,Connacht,Female,605,101,471.35,DirectDebit,1,True,False,2GB,,0,0
77308,45.0,Munster,Male,484,45,517.54,CreditCard,2,True,True,1GB,Premium,5,0
20921,37.0,Leinster,Female,392,38,228.68,DirectDebit,1,False,True,,Basic,0,0
36469,79.0,Leinster,Female,671,24,0.0,CreditCard,2,True,True,2GB,Premium,0,0
5369,36.0,Munster,Female,609,1,0.0,DirectDebit,2,True,True,2GB,Premium,1,0
64701,33.0,Connacht,Male,800,102,454.25,DirectDebit,1,True,False,2GB,,3,0
39361,29.0,Munster,Female,508,91,434.65,DirectDebit,2,True,True,500Mbps,Basic,5,0
31555,52.0,Leinster,Male,634,112,553.98,DirectDebit,1,True,False,500Mbps,,0,0
22745,41.0,Leinster,M,585,26,620.53,DD,1,True,False,2GB,,1,0
6070,18.0,Munster,Female,748,23,610.16,CreditCard,1,False,True,,Premium,2,0
98786,32.0,Connacht,female,663,12,488.1,DirectDebit,1,True,False,1GB,,0,0
79649,35.0,Connacht,Female,729,1,768.96,CreditCard,1,True,False,2GB,,5,0
93391,74.0,Munster,Male,728,12,488.74,DirectDebit,1,True,False,2GB,,0,0
50596,53.0,Munster,female,708,106,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
61204,25.0,Leinster,Male,565,1,0.0,DD,2,True,True,2GB,Basic,0,0
23758,26.0,Leinster,Male,620,120,371.79,DirectDebit,1,True,False,1GB,,0,0
84182,36.0,Connacht,female,652,56,0.0,DirectDebit,1,False,True,,Premium,0,0
34929,30.0,Connacht,Male,584,74,755.27,DirectDebit,1,True,False,500Mbps,,0,0
76598,31.0,Connacht,Male,432,104,462.04,DD,2,True,True,500Mbps,Basic,0,0
7659,41.0,Munster,Male,520,1,630.89,DirectDebit,1,True,False,2GB,,0,0
25407,35.0,Munster,Female,736,38,370.06,CreditCard,1,True,False,500Mbps,,0,0
37365,29.0,Munster,Male,766,45,493.56,DirectDebit,2,True,True,500Mbps,Premium,0,0
38777,27.0,Munster,Female,698,52,531.28,CreditCard,1,False,True,,Basic,0,0
73477,30.0,Munster,Female,592,23,374.98,DirectDebit,2,True,True,2GB,Premium,0,0
50776,30.0,Connacht,Female,514,1,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
36431,27.0,Connacht,Male,734,1,659.06,CreditCard,2,True,True,2GB,Premium,0,0
67844,26.0,Leinster,Female,685,13,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
88149,33.0,Munster,Female,517,76,587.99,DirectDebit,2,True,True,2GB,Basic,0,0
45620,40.0,Leinster,Female,620,23,253.53,DirectDebit,2,True,True,1GB,Premium,0,0
8469,34.0,Connacht,Female,680,56,0.0,DirectDebit,1,True,False,2GB,,1,0
4988,31.0,Connacht,Male,651,72,0.0,DirectDebit,1,True,False,2GB,,2,0
63294,38.0,Ulster,Female,590,12,609.87,CreditCard,1,True,False,1GB,,1,0
66042,71.0,Leinster,Female,756,57,0.0,CreditCard,2,True,True,1GB,Premium,3,0
31612,43.0,Leinster,Male,531,12,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
31827,28.0,Ulster,male,832,47,599.74,DirectDebit,1,False,True,,Premium,0,0
61375,39.0,Connacht,Male,827,97,490.98,DirectDebit,1,True,False,2GB,,1,0
88869,33.0,Leinster,Male,630,93,0.0,DirectDebit,1,True,False,1GB,,0,0
49750,43.0,Ulster,Male,671,39,598.89,DirectDebit,1,False,True,,Premium,3,0
80134,46.0,Munster,M,652,56,631.42,DirectDebit,2,True,True,2GB,Premium,5,0
47991,74.0,Leinster,male,572,71,219.06,DirectDebit,1,True,False,1GB,,2,0
94751,35.0,Connacht,Male,737,26,0.0,DirectDebit,1,True,False,2GB,,0,0
86179,32.0,Leinster,female,801,38,0.0,CreditCard,1,True,False,1GB,,1,0
49916,57.0,Connacht,M,708,87,0.0,DirectDebit,2,True,True,1GB,Premium,3,0
18187,77.0,Leinster,Female,795,1,0.0,DirectDebit,2,True,True,2GB,Basic,1,0
64166,40.0,Munster,female,582,36,684.76,DirectDebit,2,True,True,1GB,Basic,0,0
25800,41.0,Munster,Female,568,59,432.09,DirectDebit,1,True,False,1GB,,1,0
13864,32.0,Connacht,Male,647,97,935.72,DirectDebit,1,True,False,1GB,,0,0
39874,28.0,Leinster,Male,444,101,528.72,CreditCard,2,True,True,1GB,Basic,1,0
56763,27.0,Munster,Male,578,13,705.16,DirectDebit,1,True,False,2GB,,2,0
78645,33.0,Leinster,Female,479,113,0.0,DirectDebit,1,True,False,500Mbps,,1,0
1791,34.0,Connacht,female,649,45,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
7846,27.0,Leinster,Female,596,37,0.0,CreditCard,1,False,True,,Basic,1,0
90793,43.0,Munster,Female,792,91,438.18,DirectDebit,1,True,False,2GB,,1,0
79601,32.0,Connacht,Female,555,67,817.6,DirectDebit,1,False,True,,Basic,0,0
48160,50.0,Ulster,Male,529,1,298.82,DirectDebit,1,True,False,2GB,,0,0
82946,42.0,Connacht,Male,515,23,0.0,DirectDebit,1,True,False,2GB,,2,0
19141,23.0,Munster,Male,558,60,0.0,DirectDebit,2,True,True,1GB,Premium,2,0
94565,49.0,Connacht,Male,522,36,0.0,DirectDebit,2,True,True,2GB,Basic,4,0
86726,55.0,Munster,M,591,129,613.13,DirectDebit,1,True,False,500Mbps,,3,0
69025,43.0,Munster,Male,609,38,408.08,DirectDebit,1,True,False,2GB,,1,0
46779,44.0,Leinster,Male,570,36,543.44,DirectDebit,1,True,False,2GB,,2,0
7831,34.0,Connacht,Female,740,91,539.87,CreditCard,1,True,False,2GB,,4,0
35585,28.0,Leinster,Male,644,89,476.46,DirectDebit,1,True,False,1GB,,1,0
77785,35.0,Munster,Male,690,63,733.06,DirectDebit,2,True,True,500Mbps,Premium,3,0
47560,28.0,Connacht,Female,532,23,0.0,DirectDebit,1,True,False,1GB,,1,0
12769,41.0,Connacht,Male,744,13,345.29,DirectDebit,1,False,True,,Basic,5,0
25401,32.0,Leinster,Male,683,62,735.45,CreditCard,2,True,True,2GB,Premium,3,0
20567,28.0,Leinster,female,668,84,587.56,DirectDebit,1,False,True,,Basic,0,0
8415,42.0,Munster,Male,432,37,603.68,CC,1,True,False,500Mbps,,0,0
60263,42.0,Leinster,female,724,73,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
73744,25.0,Leinster,female,532,62,0.0,CreditCard,2,True,True,2GB,Basic,0,0
64462,48.0,Connacht,Female,400,24,595.03,CC,1,True,False,2GB,,1,0
65704,39.0,Leinster,Female,818,45,0.0,DirectDebit,1,True,False,1GB,,2,0
69958,40.0,Connacht,Female,733,91,0.0,DirectDebit,1,True,False,2GB,,1,0
61484,33.0,Connacht,Female,671,1,0.0,DirectDebit,1,True,False,2GB,,2,0
89760,35.0,Connacht,Male,621,1,433.89,CreditCard,1,False,True,,Premium,0,0
40082,74.0,Munster,Female,781,67,616.99,DirectDebit,1,True,False,1GB,,4,0
72286,43.0,Munster,Male,817,60,590.43,CreditCard,2,True,True,500Mbps,Basic,7,0
7437,32.0,Munster,Male,546,26,452.48,CreditCard,1,True,False,1GB,,0,0
4209,36.0,Connacht,Female,817,60,0.0,,2,True,True,1GB,Basic,4,0
57974,33.0,Leinster,Male,662,74,667.48,DirectDebit,2,True,True,1GB,Basic,0,0
14224,25.0,Leinster,Male,443,125,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
51307,50.0,Leinster,Male,531,77,582.64,DirectDebit,2,True,True,500Mbps,Basic,0,0
67988,39.0,Connacht,Male,641,128,648.85,CC,1,True,False,500Mbps,,0,0
99323,35.0,Leinster,Female,679,12,474.72,DirectDebit,2,True,True,1GB,Basic,0,0
56771,51.0,Leinster,Female,504,1,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
40196,38.0,Munster,Male,741,50,529.03,,1,True,False,2GB,,0,0
5682,28.0,Connacht,Male,571,49,706.91,DirectDebit,1,False,True,,Premium,0,0
72921,38.0,Leinster,female,590,75,0.0,DirectDebit,1,True,False,2GB,,1,0
60703,29.0,Leinster,Male,597,12,492.48,CreditCard,1,True,False,1GB,,6,0
39573,34.0,Connacht,Male,520,95,324.82,DirectDebit,2,True,True,2GB,Premium,1,0
95913,29.0,Connacht,Male,637,72,0.0,DirectDebit,2,True,True,2GB,Premium,0,0
10193,25.0,Ulster,Female,779,63,204.01,DirectDebit,2,True,True,2GB,Basic,0,0
17082,40.0,Munster,Female,729,35,0.0,DirectDebit,2,True,True,1GB,Premium,0,0
47417,36.0,Munster,Male,745,78,553.42,DirectDebit,2,True,True,2GB,Premium,1,0
32650,38.0,Ulster,Female,598,35,493.98,CreditCard,2,True,True,1GB,Basic,0,0
91199,65.0,Munster,Male,443,111,430.05,DirectDebit,1,True,False,1GB,,3,0
7139,30.0,Leinster,Female,662,1,551.87,DirectDebit,2,True,True,1GB,Basic,0,0
12270,24.0,Leinster,Male,515,1,0.0,DirectDebit,2,True,True,2GB,Basic,0,0
90876,32.0,Connacht,Male,607,79,620.26,DirectDebit,1,False,True,,Basic,0,0
93639,43.0,Ulster,Male,553,51,0.0,,2,True,True,500Mbps,Premium,0,0
36279,26.0,Leinster,Male,738,78,603.84,DirectDebit,1,True,False,1GB,,2,0
87697,35.0,Munster,Female,415,74,560.63,,2,True,True,1GB,Premium,1,0
19230,37.0,Munster,Male,757,38,0.0,,2,True,True,1GB,Basic,0,0
2081,55.0,Munster,Female,725,1,643.33,DirectDebit,1,False,True,,Premium,0,0
42240,28.0,Connacht,Male,533,57,616.9,DirectDebit,2,True,True,1GB,Basic,3,0
2588,29.0,Connacht,Female,789,12,720.79,CreditCard,1,True,False,500Mbps,,0,0
18284,35.0,Leinster,Female,612,67,542.17,CreditCard,2,True,True,1GB,Premium,0,0
